Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet
zT3Xu5sD_1_84,Mišo Kovač,Mate Mišo Kovač,Plesala je samo jedno ljeto,278,"Sreo sam je jednog ljeta
jednu zenu plave kose
posla je za nocnim suncem
pustom plazom, poljem rose

Voljela me jedno ljeto
dovoljno da tog se sjetim
voljela me onim zarom
kao sto se voli ljeti
 
Ref.
Plesala je samo jedno ljeto
u zagrljaju mom
pisala je da u duge zime
vracala se cesto ljetu tom

Plesala je dugo toplo ljeto
a sad je svemu kraj
pisala je da su bijele noci
odavno izgubile svoj sjaj

Sad joj vjetar mrsi kose
dok mi duga pisma pise
sjeverna joj mora nose
jata ptica, kapi kise

Ref. 2x","https://tekstovi.net/2,692,64037.html"
zT3Xu5sD_1_85,Mišo Kovač,Mate Mišo Kovač,Poljubi zemlju po kojoj hodas,39763,"Poljubi zemlju po kojoj hodas
jer stare rane djedova skriva
poljubi zemlju po kojoj hodas
ona ti nista
ona ti nista nije kriva

Poljubi zemlju po kojoj hodas
ne diraj sunce, sunce sa neba
i nemoj nikad dusu da prodas
ljubav je nada
ljubav je snaga sto ti treba
 
Ref.
Ostani tu, tu je tvoja mati
ostani tu, jos ce sunce sjati
ostani tu, snove cuvaj samo za nju
ostani tu

Poljubi zemlju po kojoj hodas
ne diraj sunce, sunce sa neba
i nemoj nikad dusu da prodas
ljubav je nada
ljubav je snaga sto ti treba

Ref.

Poljubi zemlju po kojoj hodas
jer stare rane djedova skriva
poljubi zemlju po kojoj hodas
ona ti nista
ona ti nista nije kriva","https://tekstovi.net/2,692,42745.html"
zT3Xu5sD_1_86,Mišo Kovač,Mate Mišo Kovač,Posadi cvijet,349,"Ref.
Posadi cvijet za njih, Mari
probudi svijet zbog nas, Mari
i kazi bijelom golubu ti
nek´ nosi cvijet, cvijet ljubavi

Posadi cvijet za njih, Mari
probudi svijet zbog nas, Mari
ne skrivaj suze, pusti ih ti
nek´ raste cvijet, cvijet ljubavi
 
Ref.

Posadi cvijet za brata svog
jos jedan cvijet za druga mog
posadi klas za sina svog, za nas

Ne skrivaj suze, pusti ih ti
nek´ raste cvijet, cvijet ljubavi 

Ref.

I kazi bijelom golubu ti
nek´ nosi cvijet, cvijet ljubavi","https://tekstovi.net/2,692,63124.html"
zT3Xu5sD_1_87,Mišo Kovač,Mate Mišo Kovač,Potrazi me u pjesmi,385,"Ako odes, nemoj nista reci
nadji snage, njezno se nasmijesi
mirno treba preko svega prijeci
uzalud je vjetru da nas tjesi

Ostavimo vremenu da sudi
jednom mora i to da se desi
kad iz sna se odjednom probudis
i kad vise ne znas niti gdje si
 
Ref. 
Potrazi me u pjesmi
i zagrljaju jutra
u sjecanju me vrati
kad jednom budes sama

Potrazi me u sebi
kada podjem sutra
i sanjaj o svemu
o danima pred nama

Ako odes, ucini to bez suza
makar nije jednostavno reci
kad ostanu ruke sasvim same
kad bol se smijesi prosloj sreci

Ref.

I sanjaj o svemu
o danima pred nama","https://tekstovi.net/2,692,63163.html"
zT3Xu5sD_1_88,Mišo Kovač,Mate Mišo Kovač,Pozdravi mi zenu plave kose,609,"Bila mi je jedno davno ljeto
rana jesen, jedna topla zima
bila mi je sve sto moze biti
jedna zena, koja ljubav ima

Bila mi je, ali vise nije
plavu kosu prekrila je tuga
sada imam noci uz gitaru
jednu pjesmu za staroga druga
 
Ref.
Pozdravi mi zenu plave kose
kad je sretnes, prijatelju moj
samo kazi da ne sanjam vise
sve sam snove poklonio njoj

Bila mi je jedno modro more
jedna ladja sto je nosi plima
ostala je zena plave kose
sto u srcu dio mene ima

Ref. 2x","https://tekstovi.net/2,692,63125.html"
zT3Xu5sD_1_89,Mišo Kovač,Mate Mišo Kovač,Propinju se dusom jedra,244,"Nocas cete nosit' ladja
u svitanje nove zore
ponovo ce tvoje tijelo
oplakivat' toplo more

Jer je ljubav kao sunce
umre i opet se radja
propinju se dusom jedra
bez kormila plovi ladja
 
Ref. 2x
Propinju se dusom jedra
sa suzama ceka zora
pjene se i sume jedra
zanosnoga plavog mora

A oluje kratko traju
nestaje ih istog trena
cim osjetis da si zrela
cim osjetis da si zena

Ref. 2x","https://tekstovi.net/2,692,64027.html"
zT3Xu5sD_1_90,Mišo Kovač,Mate Mišo Kovač,Proplakat ce zora,39797,"Na tvojoj ruci prsten
u tvome oku suze
taj drugi sto te uze
ne voli kao ja

On nije s tobom bio
i slusao gitaru
i ne zna pjesmu staru
tu koju srce zna
 
On moze da te vodi
i dvore da ti  kupi
sva blaga da ti skupi
sigurnost da ti da

Al' falit ce ti barke
i pjesme s ovog mora
i falit ce ti noci
sa malog starog sna

Na tvojoj ruci prsten
u tvome oku suze
taj drugi sto te uze
ne voli kao ja

Ref. 4x
I proplakat ce noci
i proplakat ce zora
a kako ne bi covjek
kad voli kao ja","https://tekstovi.net/2,692,8348.html"
zT3Xu5sD_1_91,Mišo Kovač,Mate Mišo Kovač,Ranjeno je srce moje,882,"Zelim bar jos malo da se nadam
da ce vrijeme rane da izlijeci
da cu jednog dana, poslije tuzne noci
opet cuti njene njezne rijeci

Zelim bar jos malo da je cekam
cak iako nikad nece doci
jos u srcu cuvam samo malo nade
ljubav ne smije nitko da ukrade
 
Ref. 2x
Ranjeno je srce moje, ranjeno
otislo je zlato moje voljeno
odnijelo je dane nase mladosti
odnijelo je noci nase radosti

Ponekad se pitam kud je posla
al' ne zelim nikad da je krivim
kad bi bar jos jednom
u moje snove dosla
znao bih zbog cega jos da zivim

Ref. 2x","https://tekstovi.net/2,692,60165.html"
zT3Xu5sD_1_92,Mišo Kovač,Mate Mišo Kovač,Reci zbogom,5101,"Sakrij sad svoju bol i idi
bice jos teze, znaj, ostanes li tu
shvati vec da je kraj jednoj prici
tuzan kraj jednoj sreci
jednom snu

Ref.
Zbogom svemu sto je bilo oko nas
zivot zna biti grub, budi hrabra
nema nacina da mijenjas ovaj svijet
 
Reci rijec, samo rijec, reci zbogom
jednom i ti budi gruba kao ja
shvati vec jednom sad zakon igre
u njoj uvek gube takvi kao ti

Ref.

Sad je kasno da me mijenjas
nadji nacin da zaboravis
na sve, na sve, na sve","https://tekstovi.net/2,692,43210.html"
zT3Xu5sD_1_93,Mišo Kovač,Mate Mišo Kovač,Rodjen sam da te volim,346,"Rodjen sam da volim
rodjen sam da patim
da od tebe odem
i da ti se vratim

Rodjen sam da slijedim
neku sjajnu zvijezdu
k´o ptica sto sanja
samo o svom gnijezdu
 
Ref. 2x
Uzalud te cekam
uzalud te molim
rodjen sam da patim
rodjen sam da volim

Uzalud te cekam
uzalud te molim
rodjen sam da grjesim
rodjen da te volim

Rodjen sam da volim
rodjen sam da grjesim
kad je meni tesko
ja drugoga tjesim

Rodjen sam da trazim
sto ne mogu naci
daleko je sunce
i ono ce zaci

Ref. 2x","https://tekstovi.net/2,692,63946.html"
zT3Xu5sD_1_94,Mišo Kovač,Mate Mišo Kovač,Sakrij me,334,"Sakrij me negdje duboko u dusi
da prezivim zaborav hladan
sakrij me u crti na svojoj ruci
da utjeha ti budem u brizi i muci

Ref.
Sakrij me negdje u dzemperu modrom
sakrij me negdje u svoj kosi
i budi uvijek na mojoj strani
kad se otegnu buduci dani
 
Sakrij, sakrij me od vremena i jave
nek' me cuvaju tvoje oci plave

Sakrij me negdje duboko u dusi
da prezivim zaborav hladan
sakrij me u crti na svojoj ruci
da utjeha ti budem u brizi i muci

Ref.","https://tekstovi.net/2,692,62800.html"
zT3Xu5sD_1_95,Mišo Kovač,Mate Mišo Kovač,Samo me nemoj pitati za ljubav,410,"Samo me nemoj pitati za ljubav
voljet´ me nikad nisi znala
ljubeci tebe, ljubio sam druge
ove godine duge, ove godine duge

Samo me nemoj pitati za ljubav
gdje sam sve bio, nije vazno sada
da smo bili skupa, bilo bi nam bolje
bilo bi nam bolje, bilo bi nam bolje
 
Ref.
Samo me nemoj pitati za ljubav
mozda ti necu priznati bas sve
godine duge bili smo skupa
samoca mi danas ´mjesto gosta lupa
samo me nemoj, ne, pitati za ljubav
aha, pitati za ljubav

Ref. 2x","https://tekstovi.net/2,692,63127.html"
zT3Xu5sD_1_96,Mišo Kovač,Mate Mišo Kovač,Samo nas nebo rastavit moze,9861,"Ref.
Samo nas nebo rastavit moze
i nista vise i nista vise

Ne boj se onog sto tamo cuva
saku drage i gorke druge
ista nas krv u zilama veze
isti teret sudbine lude
 
Cuvaj se onog 
sto na glas se kune
a iza ledja
 sve rijeci brise

Ref. 2x

Ref. 2x","https://tekstovi.net/2,692,47050.html"
zT3Xu5sD_1_97,Mišo Kovač,Mate Mišo Kovač,San Francisko,4868,"Ako dodjes u San Francisko
okiti cvijecem kosu svoju ti
ako dodjes u San Francisko
znam da ce ljudi dopast' ti se svi

Dosli su tu u San Francisko
s cvijecem u kosi, isto kao ti
jer u tom gradu, u San Francisku
kazu da snovi ispune se svi
 
Ref.
Ljudi crni i bijeli
tko zna, tko jos ih dijeli
srce je isto

Vrijeme pobjedu slavi
lude misli u glavi
srce je isto, srce je isto

K'o i svi sto dodju u San Francisko
stavi i ti u kosu svoju cvijet
ako dodjes u San Francisko
odjednom, znaj, zavoljeti ces svijet","https://tekstovi.net/2,692,41093.html"
zT3Xu5sD_1_98,Mišo Kovač,Mate Mišo Kovač,Sanjari,3597,"Dobro je vrijeme
za ljubav i srecu
grad je miran
tek pjesnici bdiju

Od tebe nocas
ja otici necu
zadnji sanjari
i za nas bdiju
 
Dobro je vrijeme
i sve nam je jasno
kise su davne
u njihovim snima

Ostani ovdje
i neka je kasno
mi cemo tako
nestati s njima

Ref. 2x
Sanjari, sanjari, sanjari
nasi stari drugari
sto zivot zive na jednoj gitari
sanjari, sanjari, sanjari

Dobro je vrijeme
u dusi sve tise
zvijezdane boli
prijete nam jace

Ostani ovdje
gdje ljubav se pise
tu gdje se smije
i kad se place

Ref. 2x","https://tekstovi.net/2,692,41094.html"
zT3Xu5sD_1_99,Mišo Kovač,Mate Mišo Kovač,Sibenske kale,455,"Zvone i sad moje kale
koracima, dragom pismon
ostale su iste kale
samo ljudi isti nismo

Otvaraju druge zene
ponistre i ista vrata
samo nigdi nema mene
´ko da vrati skvere sata
 
Ref. 2x 
Sibenske kale ostale di jesu
samo ja san davno prominija adresu
sibenske kale docekale druge
ne umiru one, ne umiru one
ne umiru one ka´ covik od tuge

Ostale su tople i tise
s arjon od proslog lita
samo na me ni´ko vise
ne racuna i ne pita

Ref. 2x","https://tekstovi.net/2,692,63197.html"
zT3Xu5sD_1_100,Mišo Kovač,Mate Mišo Kovač,Slijetale su lastavice,198,"Slijetale su lastavice
u dvorista neka davna
zivjeli smo nemilice
o, mladosti, jednostavna

Slijetale su lastavice
u proljeca neka rana
imala si i krila ptice
o, mladosti, nasmijana
 
Ref. 2x
Lomio sam tvoja krila
u tom dugom ludom letu
padali smo, al' si bila
ipak, najljepsa na svijetu

Sanjao sam lastavice
i proljeca neka rana
medju njima, tvoje lice
suzo moja isplakana

Ref. 2x","https://tekstovi.net/2,692,64035.html"
zT3Xu5sD_1_101,Mišo Kovač,Mate Mišo Kovač,Slusaj majko moju pjesmu,23691,"Ako vidis trag na nebu
neke zvijezde sto se gasi
ti ne moli tad za mene
nema nikog da me spasi

Sve bi bilo mnogo bolje
da je mogu voljet manje
ne nereci da me nema
 i ne kvari joj vjencanje

Ref. 2x
Slusaj majko moju pjesmu
i ne kuni ime njeno
volio sam ja tu zenu
neka joj je oprosteno","https://tekstovi.net/2,692,32423.html"
zT3Xu5sD_1_102,Mišo Kovač,Mate Mišo Kovač,Smokva pokraj kuce,212,"Stvoren san ja bija za junaka
tisni su mi bili vrtli, poje
necu zivot ribara, tezaka
reka´ san in, niman za to voje

Ja san covik stvoren za mornare
i za jude od velikog mota
necu zanat, necu u likare
moran dalje, od vina i balota
 
Ref.
A svo zlato bila je voda
staklo snova u sto dila kuce
razbila se slika bilog broda
ostala je smokva pokraj kuce

Dite je potrcalo i palo
jos se sican, bilo je ka´ juce
sad san covik, vratite mi malo
onu staru smokvu pokraj kuce

Ref. 2x","https://tekstovi.net/2,692,64287.html"
zT3Xu5sD_1_103,Mišo Kovač,Mate Mišo Kovač,"Splite grade, ja te volin (duet Zeljko Kerum)",2068,"Najlipsi je grad na svitu
ljudi, govorin o Splitu
barjak vije srid Marjana
da se vidi sa Jadrana

Ref.
Splite grade, ja te volin
svaku kalu, kamen, dracu
da te cuva Boga molin
i u smiju i u placu
 
Splite grade, ja te volin
jer san dite s tvoga zala
za Hajduka, svetog Duju
za moj zivot, Splite fala

Najlipsi je grad na svitu
ljudi, govorin o Splitu
bili biser Croatije
ludo srce Dalmacije

Priko Pjace, priko Rive
serenade, sto gitara
zauvik nek s tobom zive
nove klape, pisma stara

Ref. 2x","https://tekstovi.net/2,692,49446.html"
zT3Xu5sD_1_104,Mišo Kovač,Mate Mišo Kovač,Stiga je brod,1326,"Stiga je brod
poslin duge zime
stiga je brod
ne vidin mu ime

Nepoznati brod
prica se o tome
ostaje dan, dva
i bit ce kako kome
 
Stiga je brod
poslin duge zime
stiga je brod
jos ga drzu cime

Nepoznati brod
donilo ga jugo
ka i svaki brod
nece jos zadugo

Ref.
S njegove visoke plove
dilit ce mornari snove
dici i ponekoj curi

Iz njegovih tamnih stiva
sve ce primit stara riva
okrenuta bonaci i buri
okrenuta bonaci i buri

Ref.

Ali prije nego krene
brodovi su ka i zene
manut ce nam neko s plove

Svakom gradu sto se budi
brodovi su ka i ljudi
ostavit ce puste snove
ostavit ce puste snove","https://tekstovi.net/2,692,56139.html"
zT3Xu5sD_1_105,Mišo Kovač,Mate Mišo Kovač,"Suti, srce, mogli bi te cuti",365,"Ima noci, kada ne znas kuda s tugom
kad se kamen ceznje otkine iz grudi
kad u sobi zamirise jugo
pa te srce odjednom probudi

Ref.
Suti, srce, jos se malo strpi
ne daj iskri, da u pozar plane
kad si moje, a ti sa mnom trpi
kucaj tise, ali broji dane
 
Ne daj ceznji, da ti vode muti
suti, srce, mogli bi te cuti
ne daj ceznji, da ti vode muti
suti, srce, mogli bi te cuti

Ima noci, kad se duga pisma pisu
kada citas, ona poslana jos lani
pa se cini, da kraj tebe disu
ti sto zive u daljini, sami

Ref.","https://tekstovi.net/2,692,64036.html"
zT3Xu5sD_1_106,Mišo Kovač,Mate Mišo Kovač,Sutra mi sude,26765,"Nisi mi puno dao zivote
ne pada tesko rastanak nas
tako je malo bilo ljepote
jer nisi htio da srece mi das

Nisi mi puno dao zivote
nesretnu ljubav, suze i nju
nisam je mogao dijelit sa drugim
njega sad nema i zato sam tu
 
Ref.
Sutra mi sude zbog ljubavi lude
vjetar nek nosi sve u dim
samo mi zadnju ispuni zelju
ne daj mi da joj, ne daj mi da joj
ne daj mi da joj oprostim

Nisi mi puno dao zivote
nesretnu ljubav, suze i nju
nisam je mogao dijelit sa drugim
njega sad nema i zato sam tu

Ref.","https://tekstovi.net/2,692,15443.html"
zT3Xu5sD_1_107,Mišo Kovač,Mate Mišo Kovač,Svi me znaju u mom zavicaju,11285,"Otiso' sam s pjesmom i gitarom
al' sam znao da cu opet doci
sreo sam se sa ljubavi starom
al' je ona skrila svoje oci

Ref. 2x
Svi me znaju, svi me znaju u mom zavicaju
svi me znaju ptice, cvijece
samo ona poznati me nece
 
Otiso' sam s pjesmom i gitarom
nikad vise vratiti se necu
samo oci onim davnim zarom
prema njenim prozorima skrecu

Ref.","https://tekstovi.net/2,692,35696.html"
zT3Xu5sD_1_108,Mišo Kovač,Mate Mišo Kovač,"Svi pjevaju, ja ne cujem",67576,"Sad kad zivim u tudjini
moje srce samo vene
pa mi dodje da te pitam
da li slici bar na mene

Ref. 2x
Svi pjevaju, ja ne cujem
nikome se ne radujem
samo tebe ocekujem
 
Znam da grijesnik ja sam bio
sad mi sude uspomene
oprosti mi, odgovori
da li slici bar na mene 

Ref.","https://tekstovi.net/2,692,15222.html"
zT3Xu5sD_1_109,Mišo Kovač,Mate Mišo Kovač,Takav sam rodjen,4392,"Ovaj su kamen sve moje kosti
i krv je moja svo ovo more
taj gutljaj vina i ljudi prosti
brisu mi tuge i ove bore

Maslina ova srce je moje
a jecaj klapa uzdah je duse
i nema meni do bile boje
i da se svjetovi sto puta sruse

Ref. 2x
Takav sam rodjen i takav umrijet cu
ne treba meni puno za srecu
takav sam rodjen od oca i majke
Dalmacija moja ljepsa je od bajke","https://tekstovi.net/2,692,52924.html"
zT3Xu5sD_1_110,Mišo Kovač,Mate Mišo Kovač,Ti budi mi vjerna,322,"Ti budi mi vjerna
jer, ti si mi sve
jer, ti si mi dala
i javu, i sne

Neka sija od srece
tvoj osmijeh i glas
i nikada nece
razdvojiti nas
 
Ref.
Uzmi, sve sto tvoje srce zeli
uzmi, meni trebas samo ti
ti, samo, ti

Ti budi mi vjerna
ti jedina znas
da ljubav je vjecna
kad srce joj das

Ref.","https://tekstovi.net/2,692,63160.html"
zT3Xu5sD_1_111,Mišo Kovač,Mate Mišo Kovač,Ti si pjesma moje duse,94371,"Opet srecu nismo nasli
od nas dvoje kom' je teze
sada samo kraj se sluti
ipak jos nas nesto veze

I kad zadnji brod nam ode
kad nas izda samo glas
ti ces znati, ti ces znati
da u tebi trazim spas
 
Ref.
Ti si pjesma moje duse
ti si bol u srcu mom
nemoj da ti tuge sruse
onaj sjaj u oku tvom

Ti si pjesma moje duse
ti si zelja moga sna
i ne mogu jos da shvatim
da bez tebe moram ja

Opet lazem samog sebe
ne dam zelji da se gubi
ovo ludo srce sanja
da se pokraj tebe budi","https://tekstovi.net/2,692,11573.html"
zT3Xu5sD_1_112,Mišo Kovač,Mate Mišo Kovač,Tiha noc,5205,"Tiha noc
i raduju se svi
tiha noc
ja ne znam gdje si ti

Ref.
Boze moj, ne ostavljaj me ti
na svijetu tom bez ljubavi
Boze moj, ne ostavljaj me ti
za grijehe sve oprosti mi
 
Tiha noc 
i raduje se sve
tiha noc
u dusi hladno je

Ref.","https://tekstovi.net/2,692,43106.html"
zT3Xu5sD_1_113,Mišo Kovač,Mate Mišo Kovač,Tri suze,2418,"Posao sam jedne noci
na daleki put bez kraja
vodila me mladost moja
daleko od zavicaja

Da li sada neko ceka
po necemu da li pamti
ovo srce koje zeli
a ne moze da se vrati
 
Ref. 2x 
Tri suze na mome licu
a samo jedna zelja
za jucer, za danas, za sutra
za jednu kap veselja

Ref. 3x","https://tekstovi.net/2,692,51098.html"
zT3Xu5sD_1_114,Mišo Kovač,Mate Mišo Kovač,Tvoja mala (duet Ivana Kovac),29686,"Moje pisme nek te prate
nek ti budu moja dota
sve sto imam, ostavljam ti
zlatna noto mog zivota

Nisam dite, ja sam tvoja
loza davno procvitala
i da zivim sto godina
uvik bicu tvoja mala
 
Ref.
Dodji k meni, sunce moje
moja nado, slamko spasa
pa zajedno zapivajmo
dalmatinsku ispod plasa

Kada dodjem na kraj puta
kada pisma bude stala
i onda cu svima reci
da sam bila tvoja mala

Ref.","https://tekstovi.net/2,692,34539.html"
zT3Xu5sD_1_115,Mišo Kovač,Mate Mišo Kovač,Tvoje lice,423,"Ti imas lice jasno kao dan
kao nebo poslije kise
i sve o tebi odavno vec znam
sve na tvome licu pise

Na tvome licu znam kad umre cvijet
pod suncem, sto nas grije
jer, tvoje lice odaje taj svijet
sto u svome srcu krijes
 
Ref.
Gledao sam kako spavas
kad su dolazile ptice
da probude osmijeh tvoj

Gledao sam kako places
gledao tvoje lice
i vidio zivot svoj

Ti imas lice jasno kao dan
kao nebo poslije kise
tek, jedno nisam mogao da znam
da me ne volis, ne volis vise

Ref.","https://tekstovi.net/2,692,63736.html"
zT3Xu5sD_1_116,Mišo Kovač,Mate Mišo Kovač,U svakoj te zeni pokusavam naci,27,"U sutonu zlatnom nakraj nekih mora
dok su vrele sjene tonule u noci
trebao sam tebe, daleku i davnu
umornom od puta, da mi sklopis oci

Plac gitare sjetne, sto mi nosi snove
polako me vraca do najdraze luke
i opet te vidim u haljini bijeloj
raspletene kose, gdje mi pruzas ruke
 
Ref. 2x
Umoran od pica, praznih avantura
lutanja po svijetu, gdje me more baci
u rukama stranim, kad se vecer spusti
u svakoj te zeni pokusavam naci

Kao da su kise prekrile sve staze
do staroga kraja i do tvojih ruku
poput brodolomca sto se slamke hvata
u pjesmama davnim, trazim zadnju luku

Ref. 2x","https://tekstovi.net/2,692,65155.html"
zT3Xu5sD_1_117,Mišo Kovač,Mate Mišo Kovač,Varljivo ljeto,2521,"Znao sam samo njeno ime
ne znam zasto je godine krila
vjerovat mi nije htjela
cudna je neka djevojka bila

Nemirne oci pune strasti
a kose zlatne poput sunca
i sada ne znam kako je brzo
pronasla stazu do moga srca
 
Ref. 2x
Znao sam da je varljivo ljeto
a srusise me njene drazi
i sto bi drugo, padoh pred nju, eto
tih vrelih dana na morskoj plazi

Setnje duge voljela je jutrom
igre u dvoje u morskoj pjeni
predvecer umorna vec od svega
njezno bi ruke pruzala meni

Na kraju kao sto uvijek biva
rece mi, drago joj sto me srela
i ode ljeto, ode i ona
a vjerovat mi nije htjela

Ref. 4x","https://tekstovi.net/2,692,49340.html"
zT3Xu5sD_1_118,Mišo Kovač,Mate Mišo Kovač,Vise od zivota ne mogu ti dati,1765,"Ja sam covjek sto nema svoj dom
nekad bio je u srcu tvom
kad si vrata zatvorila ti
sve je ostalo vatra i dim

Ja sam putnik sto putuje sam
samo tako ja zivjeti znam
nije vazno sto donosi dan
ti si srusila svaki moj san
ja sam putnik sto putuje sam
samo tako ja zivjeti znam
 
Ref.
Vise od zivota ne mogu ti dati
sa mnom il' bez mene, nek' te sreca prati
al' upamti jedno, jos te uvijek voli
covjek kojeg ti si ranila do boli

Ref. 2x","https://tekstovi.net/2,692,56265.html"
zT3Xu5sD_1_119,Mišo Kovač,Mate Mišo Kovač,Vise se neces vratiti,399,"Ti nisi radosna
to dugo vec znam
usprkos ljubavi
sto mogu da dam

Nas skromni mali dom
utihnut ce tad
a to da odlazis
ne, nije to san
 
Ref. 2x 
O draga, nemoj, nemoj lagati
jer, ti se nikad neces vratiti
u ovaj dom

Te cudne zakone
sto donosi svijet
ja necu priznati
jer zivot je lijep

I necu plakati
dok prihvacam kraj
jer, sve je prolazno
i rastanak taj

Ref. 2x","https://tekstovi.net/2,692,63141.html"
zT3Xu5sD_1_120,Mišo Kovač,Mate Mišo Kovač,Volim te i danas kao nekad,431,"Za tebe je svaka moja pjesma
svaki korak u noc i u dan
za tebe je svaka moja strepnja
svaka tuga kad ostanem sam

Za tebe je svako moje pismo
svaki uzdah, svaka njezna rijec
k´o da se ni rastajali nismo
sve o meni znas odavno vec

Ref.
Volim te i danas kao nekad
volim kad ti ruku mogu dati
kad sam s tobom neka stanu sati
neka zvijezde sakriju svoj sjaj","https://tekstovi.net/2,692,64000.html"
zT3Xu5sD_1_121,Mišo Kovač,Mate Mišo Kovač,Volin te za sva vrimena,290,"Sve pomalo na te slici
u svemu si samo zena
i dok trazin bolje rici
volin te za sva vrimena

Minjaju se boje mora
boja lica, sva imena
ja govorin, sta ne moran
volin te za sva vrimena
 
Ref. 2x
Za vrimena i gruba i lipa
sto cekaju, sto se jos ne znaju
ta vrimena i duga i kratka
kao judi, sto se minjaju i traju

Sve pomalo tebe slika
jakon bojon svakog trena
pa si zalo ili sika
volin te za sva vrimena

Minjaju se pravci vitra
varljiva je, kazu, zena
ali, jedna strana titra
volin te za sva vrimena

Ref. 2x","https://tekstovi.net/2,692,64059.html"
zT3Xu5sD_1_122,Mišo Kovač,Mate Mišo Kovač,"Vracam ti se, Dalmacijo, mati",16741,"Grubo me je privarilo vrime
priko noci splelo mrizu bora
starija san nosec svoje brime
san ka leut daleko od mora

Isplaka san svoje dane lise
sva su bila zatvorena vrata
gospe moja, ja ne mogu vise
stat ce srce poput starog sata
ladne su mi, ladne ove kise
a na jugu i zime su od zlata
 
Ref.
Vracam ti se, Dalmacijo, mati
umoran san, negdi moran stati
kad nan rane i dusu i tilo 
svako trazi materino krilo

Vracam ti se, Dalmacijo, mati
salji klapu da me puten prati
zapivat cu, nek proplace stina
evo, majko, evo tvoga sina

Kad san stiga blizu rodnog zala
kad san vidi skolje i vapore
suza mi je pobigla i pala
teska suza, slana kao more

Osta san bez rici od lipote
pijan od srice ka od crnog vina
zalud ti je bilo, moj zivote
ovo more moja je sudbina
zalud ti je bilo, moj zivote
ove niti sezu iz davnina

Ref.

Zapivat cu nasu od starina
Dalmacijo, evo tvoga sina","https://tekstovi.net/2,692,25939.html"
zT3Xu5sD_1_123,Mišo Kovač,Mate Mišo Kovač,Vrbe,381,"Dvije su vrbe
pokraj rijeke tiho plakale
dok su se vlati
ovim poljem tuzno svijale

Sjecam se, Nina
one jeseni, kad si otisla
bio je vjetar
zar ne pamtis 
 
Ref. 2x 
Tvoja je kosa
poput grana bila nemirna
posljednje zbogom
kad si rekla, sva u suzama

Sjeti se, Nina
one jeseni, kad si otisla
sjeti se vrba
pokraj rijeke","https://tekstovi.net/2,692,63165.html"
zT3Xu5sD_1_124,Mišo Kovač,Mate Mišo Kovač,Vrelo mog zivota,5559,"Vratit' cu se kada svane
dan djetinjstva u toj luci
vratit' cu se kada stane
rijec u grlu, sat na ruci

Vratit' cu se kad sve prodje
niti rijeci necu reci
koga bude, neka dodje
popit' cemo, poci leci
 
Ref. 2x
Kuco stara, stari brode
kuco stara, mili rode
ti si bila mladost i ljepota
kuco stara, vrelo mog zivota

Ref. 3x","https://tekstovi.net/2,692,43584.html"
zT3Xu5sD_1_125,Mišo Kovač,Mate Mišo Kovač,Vrijeme plakanja,5667,"Kad u grlu stane rijec
a bol te gusi
kada shvatis da je kraj
a jos se voli

Cuces kako zadnji put u tvojoj dusi
rida jedan jos
neisplakani svijet
 
To ti zivot daje znak
da kazes zbogom
makar srce tvoje
jos je samo njeno

Ti ces od sad biti sam
sa jednom sjenom
sto duboko cuva
sjecanje na nju

Ref.
Kao dugi tmurni dan
sto kisu sprema
kao zadnji mrtvi list
sto vjetar nosi

Stvarnost kida san
a suza vise nema
kad se zivot rusi
ne cuje se plac

Ref.","https://tekstovi.net/2,692,47406.html"
zT3Xu5sD_1_126,Mišo Kovač,Mate Mišo Kovač,Za mene srece nema,2628,"Sad kad te nema
ja skinuo bi zvijezde sa neba
sad kad te nema
ja osjecam kol'ko te trebam

A sve je kasno
kad prije to nisam znao
i sada placam
za ono sto nisam ti dao
 
Ref. 2x
Na svijetu tom
za mene srece nema
jer moja ljubav
drugom je postala zena

Placem sad ja
cemu da srce se nada
kad moju ljubav
drugi ljubi sada

Drugi ljubi sada","https://tekstovi.net/2,692,53469.html"
zT3Xu5sD_1_127,Mišo Kovač,Mate Mišo Kovač,Zalij to cvijece suzama srece,445,"Kad se svijas oko mene
kao brsljan oko zida
ti si rijeka s tijelom zene
sto me nosi tko zna kud

Tvoje ruke oko mene
tvoje usne na mom vratu
a oko nas ruze cvatu
makar vec je jesen tu
 
Ref. 2x 
Zalij to cvijece suzama srece
nek´ tvoje srce zna
nitko te nikad voljeti nece
kao sto volim ja 

Kad se svijas oko mene
kad te budim, tad me ljubis
znam da tvoja ljubav vrijedi
vise nego citav svijet

Tvoje ruke oko mene
tvoje usne na mom vratu
a oko nas ruze cvatu
makar vec je jesen tu

Ref. 2x

Kao sto volim ja, kao sto volim ja
kao sto volim ja","https://tekstovi.net/2,692,63162.html"
